32.2 	10 	1.7 	289.989
32.3 	10 	1.7 	290.032
32.4 	10 	1.7 	290.154
32.5 	10 	1.7 	290.154
32.6 	10 	1.7 	290.213
34.6 	10 	1.7 	290.05
34.7 	10 	1.7 	290.05
34.8 	10 	1.7 	290.027
34.9 	10 	1.7 	289.983
35 	10 	1.7 	289.983
35.1 	10 	1.7 	289.976
35.2 	10 	1.7 	289.995
35.3 	10 	1.7 	290.045
31.9 	10.1 	1.7 	289.993
32 	10.1 	1.7 	289.993
32.1 	10.1 	1.7 	289.912
32.2 	10.1 	1.7 	289.894
32.3 	10.1 	1.7 	289.92
32.4 	10.1 	1.7 	290.021
32.5 	10.1 	1.7 	290.021
32.6 	10.1 	1.7 	290.073
34.6 	10.1 	1.7 	290.007
34.7 	10.1 	1.7 	290.007
34.8 	10.1 	1.7 	289.98
34.9 	10.1 	1.7 	289.931
35 	10.1 	1.7 	289.931
35.1 	10.1 	1.7 	289.923
35.2 	10.1 	1.7 	289.94
35.3 	10.1 	1.7 	289.993
31.9 	10.2 	1.7 	289.993
32 	10.2 	1.7 	289.993
32.1 	10.2 	1.7 	289.912
32.2 	10.2 	1.7 	289.894
32.3 	10.2 	1.7 	289.92
32.4 	10.2 	1.7 	290.021
32.5 	10.2 	1.7 	290.021
32.6 	10.2 	1.7 	290.073
32.7 	10.2 	1.7 	289.967
32.8 	10.2 	1.7 	289.962
32.9 	10.2 	1.7 	289.953
33 	10.2 	1.7 	289.953
33.1 	10.2 	1.7 	289.951
33.2 	10.2 	1.7 	289.954
33.3 	10.2 	1.7 	289.961
33.4 	10.2 	1.7 	289.976
33.5 	10.2 	1.7 	289.976
33.6 	10.2 	1.7 	289.981
33.7 	10.2 	1.7 	289.983
33.8 	10.2 	1.7 	289.98
33.9 	10.2 	1.7 	289.941
34 	10.2 	1.7 	289.941
34.1 	10.2 	1.7 	289.933
34.2 	10.2 	1.7 	289.939
34.3 	10.2 	1.7 	289.948
34.4 	10.2 	1.7 	289.963
34.5 	10.2 	1.7 	289.963
34.6 	10.2 	1.7 	290.007
34.7 	10.2 	1.7 	290.007
34.8 	10.2 	1.7 	289.98
34.9 	10.2 	1.7 	289.931
35 	10.2 	1.7 	289.931
35.1 	10.2 	1.7 	289.923
35.2 	10.2 	1.7 	289.94
35.3 	10.2 	1.7 	289.993
31.9 	10.3 	1.7 	289.964
32 	10.3 	1.7 	289.964
32.1 	10.3 	1.7 	289.874
32.2 	10.3 	1.7 	289.844
32.3 	10.3 	1.7 	289.856
32.4 	10.3 	1.7 	289.927
32.5 	10.3 	1.7 	289.927
32.6 	10.3 	1.7 	289.969
32.7 	10.3 	1.7 	289.967
32.8 	10.3 	1.7 	289.962
32.9 	10.3 	1.7 	289.953
33 	10.3 	1.7 	289.953
33.1 	10.3 	1.7 	289.951
33.2 	10.3 	1.7 	289.954
33.3 	10.3 	1.7 	289.961
33.4 	10.3 	1.7 	289.976
33.5 	10.3 	1.7 	289.976
33.6 	10.3 	1.7 	289.981
33.7 	10.3 	1.7 	289.983
33.8 	10.3 	1.7 	289.98
33.9 	10.3 	1.7 	289.941
34 	10.3 	1.7 	289.941
34.1 	10.3 	1.7 	289.933
34.2 	10.3 	1.7 	289.939
34.3 	10.3 	1.7 	289.948
34.4 	10.3 	1.7 	289.963
34.5 	10.3 	1.7 	289.963
34.6 	10.3 	1.7 	289.967
34.7 	10.3 	1.7 	289.967
34.8 	10.3 	1.7 	289.944
34.9 	10.3 	1.7 	289.9
35 	10.3 	1.7 	289.9
35.1 	10.3 	1.7 	289.895
35.2 	10.3 	1.7 	289.915
35.3 	10.3 	1.7 	289.97
31.9 	10.4 	1.7 	289.932
32 	10.4 	1.7 	289.932
32.1 	10.4 	1.7 	289.833
32.2 	10.4 	1.7 	289.794
32.3 	10.4 	1.7 	289.797
32.4 	10.4 	1.7 	289.845
32.5 	10.4 	1.7 	289.845
32.6 	10.4 	1.7 	289.867
32.7 	10.4 	1.7 	289.876
32.8 	10.4 	1.7 	289.883
32.9 	10.4 	1.7 	289.904
33 	10.4 	1.7 	289.904
33.1 	10.4 	1.7 	289.926
33.2 	10.4 	1.7 	289.956
33.3 	10.4 	1.7 	289.991
33.4 	10.4 	1.7 	290.039
33.5 	10.4 	1.7 	290.039
33.6 	10.4 	1.7 	290.048
33.7 	10.4 	1.7 	290.046
33.8 	10.4 	1.7 	290.028
33.9 	10.4 	1.7 	289.942
34 	10.4 	1.7 	289.942
34.1 	10.4 	1.7 	289.926
34.2 	10.4 	1.7 	289.924
34.3 	10.4 	1.7 	289.927
34.4 	10.4 	1.7 	289.931
34.5 	10.4 	1.7 	289.931
34.6 	10.4 	1.7 	289.928
34.7 	10.4 	1.7 	289.921
34.8 	10.4 	1.7 	289.902
34.9 	10.4 	1.7 	289.868
35 	10.4 	1.7 	289.868
35.1 	10.4 	1.7 	289.867
35.2 	10.4 	1.7 	289.89
35.3 	10.4 	1.7 	289.949
31.9 	10.5 	1.7 	289.899
32 	10.5 	1.7 	289.899
32.1 	10.5 	1.7 	289.791
32.2 	10.5 	1.7 	289.746
32.3 	10.5 	1.7 	289.743
32.4 	10.5 	1.7 	289.778
32.5 	10.5 	1.7 	289.778
32.6 	10.5 	1.7 	289.795
32.7 	10.5 	1.7 	289.808
32.8 	10.5 	1.7 	289.823
32.9 	10.5 	1.7 	289.889
33 	10.5 	1.7 	289.889
33.1 	10.5 	1.7 	289.954
33.2 	10.5 	1.7 	290.037
33.3 	10.5 	1.7 	290.115
33.4 	10.5 	1.7 	290.184
33.5 	10.5 	1.7 	290.184
33.6 	10.5 	1.7 	290.177
33.7 	10.5 	1.7 	290.146
33.8 	10.5 	1.7 	290.092
33.9 	10.5 	1.7 	289.943
34 	10.5 	1.7 	289.943
34.1 	10.5 	1.7 	289.91
34.2 	10.5 	1.7 	289.899
34.3 	10.5 	1.7 	289.896
34.4 	10.5 	1.7 	289.89
34.5 	10.5 	1.7 	289.89
34.6 	10.5 	1.7 	289.884
34.7 	10.5 	1.7 	289.874
34.8 	10.5 	1.7 	289.859
34.9 	10.5 	1.7 	289.836
35 	10.5 	1.7 	289.836
35.1 	10.5 	1.7 	289.84
35.2 	10.5 	1.7 	289.866
35.3 	10.5 	1.7 	289.928
